reg_id,Регион,Вышестоящая комиссия,№ УИК,Число избирателей на январь,МН пришли,МН ушли,исключенные в течение 4 дней,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич,vidano,yavka
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1243,1296,109,86,1,1322,"0,0643","0,1838","0,4289","0,4856",1335,1100,0,841,23,236,23,839,10,852,0,0,8,74,31,684,28,4,10,13,864,"0,647191011235955"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1244,1509,116,119,5,1484,"0,0499","0,1469","0,3612","0,5465",1491,1500,0,947,16,537,16,947,12,951,0,0,6,79,43,751,29,7,13,23,963,"0,645875251509054"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1245,1531,144,95,4,1620,"0,0531","0,1716","0,4444","0,5704",1640,1500,0,1017,26,457,26,1017,15,1028,0,0,18,81,41,818,34,4,7,25,1043,"0,635975609756097"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1246,1350,148,91,11,1390,"0,0504","0,154","0,4252","0,5417",1392,1100,0,847,20,233,20,846,13,853,0,0,2,90,37,667,24,5,18,10,867,"0,622844827586206"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1247,1259,144,116,5,1286,"0,0303","0,1089","0,2667","0,4751",1295,1100,0,699,8,393,8,698,13,693,0,0,6,84,35,484,46,6,9,23,707,"0,545945945945945"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1248,1939,134,136,11,1924,"0,0395","0,144","0,3825","0,499",1940,1500,0,1070,43,387,43,1070,10,1103,0,0,12,94,53,848,45,6,18,27,1113,"0,573711340206185"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1249,1446,100,106,8,1415,"0,0763","0,1611","0,3053","0,5053",1433,1200,0,798,23,379,23,797,12,808,0,0,11,77,19,638,33,7,11,12,821,"0,572923935799023"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1250,1437,132,167,9,1397,"0,0379","0,1424","0,3579","0,5011",1412,1200,0,765,25,410,25,765,6,784,0,0,3,59,44,616,36,5,8,13,790,"0,559490084985835"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1251,1629,248,99,2,1755,"0,0507","0,1749","0,4405","0,5516",1763,1500,0,1094,44,362,44,1093,16,1121,0,0,9,82,39,903,44,7,13,24,1138,"0,645490640952921"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1252,1737,111,106,6,1726,"0,04","0,1854","0,4282","0,5614",1735,1600,0,1037,38,525,38,1037,13,1062,0,0,5,90,39,857,31,4,14,22,1075,"0,619596541786743"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1253,1913,128,176,6,1846,"0,0428","0,1896","0,3965","0,5092",1875,1600,0,1053,58,489,58,1049,8,1099,0,0,11,121,59,831,35,10,13,19,1111,"0,592533333333333"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1254,985,239,75,1,1163,"0,0473","0,1625","0,4428","0,5426",1199,800,0,713,26,61,26,713,10,729,0,0,6,55,20,587,26,5,16,14,739,"0,616346955796497"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1255,274,258,18,1,499,"0,0641","0,1844","0,4349","0,6794",522,400,0,336,35,29,35,336,1,370,0,0,6,34,9,282,26,0,3,10,371,"0,710727969348659"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1256,1098,150,129,14,1115,"0,0386","0,13","0,4054","0,5525",1118,1000,0,659,48,293,48,654,13,689,0,0,4,41,38,556,24,3,10,13,707,"0,632379248658318"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1257,1288,182,88,5,1355,"0,0369","0,1565","0,3727","0,5528",1370,1100,0,804,44,252,44,800,5,839,0,0,3,86,41,645,29,5,9,21,848,"0,618978102189781"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1258,1525,146,122,10,1457,"0,0439","0,1668","0,3946","0,5189",1461,1500,0,866,51,583,51,866,13,904,0,0,4,72,38,734,25,2,9,20,917,"0,627652292950034"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1259,1122,97,90,0,1125,"0,048","0,1244","0,3822","0,4889",1129,1000,0,617,37,346,37,617,6,648,0,0,5,61,24,499,27,5,9,18,654,"0,579273693534101"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1260,1112,252,60,4,1308,"0,0375","0,1453","0,3853","0,5398",1326,1000,0,801,23,176,23,799,9,813,0,0,4,63,24,613,63,8,18,20,824,"0,621417797888386"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1261,408,251,73,0,453,"0,106","0,2605","0,5205","0,6792",668,500,0,423,43,34,43,423,6,460,0,0,1,43,20,339,33,2,6,16,466,"0,697604790419161"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1262,1881,264,121,15,2007,"0,0618","0,1993","0,5002","0,5999",2028,1600,0,1299,45,256,45,1299,22,1322,0,0,22,110,54,1038,32,5,17,44,1344,"0,662721893491124"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1263,1715,235,101,4,1824,"0,0773","0,1486","0,4819","0,6195",1840,1500,0,1188,43,269,43,1187,11,1219,0,0,8,113,61,937,44,3,15,38,1231,"0,669021739130434"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1264,738,260,224,1,959,"0,0553","0,1408","0,3785","0,5881",983,630,0,572,30,28,30,572,8,594,0,0,3,51,22,469,17,3,10,19,602,"0,612410986775178"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1265,1137,332,90,1,1388,"0,0627","0,1902","0,2536","0,5598",1406,1000,0,846,33,121,33,845,9,869,0,0,10,79,32,676,28,3,13,28,879,"0,625177809388335"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1266,731,63,57,0,757,"0,1044","0,2325","0,4769","0,576",784,650,0,454,29,167,29,454,9,474,0,0,1,42,22,388,9,3,7,2,483,"0,616071428571428"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1267,1418,89,166,29,1498,"0,1696","0,2684","0,53","0,6121",1512,1400,0,1030,15,355,15,1030,15,1030,0,0,10,101,60,807,32,10,4,6,1045,"0,691137566137566"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1268,640,114,1,0,768,"0,0833","0,3216","0,5182","0,9779",770,772,0,405,346,21,346,405,6,745,0,0,15,10,30,661,15,3,5,6,751,"0,975324675324675"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1269,206,115,49,5,268,"0,0746","0,291","0,5709","0,8022",291,247,0,200,29,18,29,199,4,224,0,0,3,14,15,173,12,0,1,6,229,"0,786941580756013"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1270,91,31,22,2,96,"0,1771","0,2708","0,3438","0,5208",96,105,0,43,9,53,9,43,1,51,0,0,1,6,2,39,0,0,1,2,52,"0,541666666666666"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1271,1016,179,80,14,1098,"0,0692","0,2086","0,4526","0,5938",1108,1000,0,694,13,293,13,694,6,701,0,0,5,48,39,571,20,5,7,6,707,"0,638086642599277"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1272,594,177,17,0,731,"0,0616","0,1245","0,7921","0,87",742,743,0,293,359,91,359,293,9,643,0,0,2,28,22,572,9,2,3,5,652,"0,878706199460916"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1273,100,108,0,0,441,"0,2154","0,5442","0,7438","0,8458",441,900,0,376,32,492,32,376,3,405,0,0,2,26,21,334,7,2,3,10,408,"0,92517006802721"
78,город Санкт-Петербург,13 Территориальная избирательная комиссия №13,1274,50,1169,0,0,1819,"0,1468","0,3381","0,6498","0,9087",1819,2283,0,1509,219,555,219,1509,42,1686,0,0,9,125,61,1376,53,7,24,31,1728,"0,949972512369433"
78,город Санкт-Петербург,14 Территориальная избирательная комиссия №14,252,2298,359,266,10,2072,"0,0589","0,2075","0,4002","0,6309",2030,2000,0,1538,16,446,16,1530,28,1518,0,0,15,150,65,1100,97,6,36,49,1554,"0,76551724137931"
78,город Санкт-Петербург,14 Территориальная избирательная комиссия №14,253,2250,503,252,8,2219,"0,0662","0,2388","0,3683","0,6101",2226,2000,0,1642,22,336,22,1633,24,1631,0,0,11,147,71,1192,92,16,33,69,1664,"0,747529200359389"
78,город Санкт-Петербург,14 Территориальная избирательная комиссия №14,254,1795,273,256,6,1599,"0,0438","0,1801","0,4004","0,5896",1594,1500,0,1175,12,313,12,1173,11,1174,0,0,9,110,41,910,41,9,20,34,1187,"0,744667503136762"
78,город Санкт-Петербург,14 Территориальная избирательная комиссия №14,255,2458,118,380,3,1908,"0,0812","0,2385","0,4576","0,6611",1913,2200,0,1473,34,693,34,1473,29,1478,0,0,16,134,67,1109,63,9,17,63,1507,"0,787767903815995"
78,город Санкт-Петербург,14 Территориальная избирательная комиссия №14,256,2579,78,434,5,1900,"0,0474","0,2089","0,3688","0,6076",1746,2300,0,1339,8,953,8,1339,10,1337,0,0,11,145,33,1000,76,12,19,41,1347,"0,77147766323024"
